1fc014b0:   16 12 03 dc         BNE $s2, 0x03dc
1fc014b4:   00 00 00 00         NOP
1fc014b8:   3c 08 82 af         LUI $t0, 0x82af
1fc014bc:   35 08 31 b6         ORI $t0, $t0, 0x31b6
1fc014c0:   24 09 2f 02         ADDIU $t1, $zero, 0x2f02
1fc014c4:   21 10 2f 02         ADDI $s0, $t0, 0x2f02
1fc014c8:   3c 12 82 af         LUI $s2, 0x82af
1fc014cc:   36 52 60 b8         ORI $s2, $s2, 0x60b8
1fc014d0:   16 12 03 d4         BNE $s2, 0x03d4
1fc014d4:   00 00 00 00         NOP
1fc014d8:   3c 08 67 08         LUI $t0, 0x6708
1fc014dc:   35 08 ba ac         ORI $t0, $t0, 0xbaac
1fc014e0:   34 09 84 d0         ORI $t1, $zero, 0x84d0
1fc014e4:   21 10 84 d0         ADDI $s0, $t0, 0x84d0
1fc014e8:   3c 12 67 08         LUI $s2, 0x6708
1fc014ec:   36 52 3f 7c         ORI $s2, $s2, 0x3f7c
1fc014f0:   16 12 03 cc         BNE $s2, 0x03cc
1fc014f4:   00 00 00 00         NOP
1fc014f8:   3c 08 ca ca         LUI $t0, 0xcaca
1fc014fc:   35 08 ac c0         ORI $t0, $t0, 0xacc0
1fc01500:   24 09 7f 70         ADDIU $t1, $zero, 0x7f70
1fc01504:   21 10 7f 70         ADDI $s0, $t0, 0x7f70
1fc01508:   3c 12 ca cb         LUI $s2, 0xcacb
1fc0150c:   36 52 2c 30         ORI $s2, $s2, 0x2c30
1fc01510:   16 12 03 c4         BNE $s2, 0x03c4
1fc01514:   00 00 00 00         NOP
1fc01518:   3c 08 ad 80         LUI $t0, 0xad80
1fc0151c:   35 08 13 6f         ORI $t0, $t0, 0x136f
1fc01520:   34 09 a0 66         ORI $t1, $zero, 0xa066
1fc01524:   21 10 a0 66         ADDI $s0, $t0, 0xa066
1fc01528:   3c 12 ad 7f         LUI $s2, 0xad7f
1fc0152c:   36 52 b3 d5         ORI $s2, $s2, 0xb3d5
1fc01530:   16 12 03 bc         BNE $s2, 0x03bc
1fc01534:   00 00 00 00         NOP
1fc01538:   3c 08 10 43         LUI $t0, 0x1043
1fc0153c:   35 08 47 14         ORI $t0, $t0, 0x4714
1fc01540:   34 09 c6 e0         ORI $t1, $zero, 0xc6e0
1fc01544:   21 10 c6 e0         ADDI $s0, $t0, 0xc6e0
1fc01548:   3c 12 10 43         LUI $s2, 0x1043
1fc0154c:   36 52 0d f4         ORI $s2, $s2, 0x0df4
1fc01550:   16 12 03 b4         BNE $s2, 0x03b4
1fc01554:   00 00 00 00         NOP
1fc01558:   3c 08 15 73         LUI $t0, 0x1573
1fc0155c:   35 08 8c 00         ORI $t0, $t0, 0x8c00
1fc01560:   34 09 bb 2b         ORI $t1, $zero, 0xbb2b
1fc01564:   21 10 bb 2b         ADDI $s0, $t0, 0xbb2b
1fc01568:   3c 12 15 73         LUI $s2, 0x1573
1fc0156c:   36 52 47 2b         ORI $s2, $s2, 0x472b
1fc01570:   16 12 03 ac         BNE $s2, 0x03ac
1fc01574:   00 00 00 00         NOP
1fc01578:   3c 08 40 d9         LUI $t0, 0x40d9
1fc0157c:   35 08 18 c7         ORI $t0, $t0, 0x18c7
1fc01580:   34 09 f8 a8         ORI $t1, $zero, 0xf8a8
1fc01584:   21 10 f8 a8         ADDI $s0, $t0, 0xf8a8
1fc01588:   3c 12 40 d9         LUI $s2, 0x40d9
1fc0158c:   36 52 11 6f         ORI $s2, $s2, 0x116f
1fc01590:   16 12 03 a4         BNE $s2, 0x03a4
1fc01594:   00 00 00 00         NOP
1fc01598:   3c 08 4d 54         LUI $t0, 0x4d54
1fc0159c:   35 08 c8 00         ORI $t0, $t0, 0xc800
1fc015a0:   34 09 a4 2c         ORI $t1, $zero, 0xa42c
1fc015a4:   21 10 a4 2c         ADDI $s0, $t0, 0xa42c
1fc015a8:   3c 12 4d 54         LUI $s2, 0x4d54
1fc015ac:   36 52 6c 2c         ORI $s2, $s2, 0x6c2c
1fc015b0:   16 12 03 9c         BNE $s2, 0x039c
1fc015b4:   00 00 00 00         NOP
1fc015b8:   3c 08 71 0c         LUI $t0, 0x710c
1fc015bc:   35 08 e1 80         ORI $t0, $t0, 0xe180
1fc015c0:   34 09 d1 76         ORI $t1, $zero, 0xd176
1fc015c4:   21 10 d1 76         ADDI $s0, $t0, 0xd176
1fc015c8:   3c 12 71 0c         LUI $s2, 0x710c
1fc015cc:   36 52 b2 f6         ORI $s2, $s2, 0xb2f6
1fc015d0:   16 12 03 94         BNE $s2, 0x0394
1fc015d4:   00 00 00 00         NOP
1fc015d8:   3c 08 8a 0c         LUI $t0, 0x8a0c
1fc015dc:   35 08 2d 90         ORI $t0, $t0, 0x2d90
1fc015e0:   24 09 77 04         ADDIU $t1, $zero, 0x7704
1fc015e4:   21 10 77 04         ADDI $s0, $t0, 0x7704
1fc015e8:   3c 12 8a 0c         LUI $s2, 0x8a0c
1fc015ec:   36 52 a4 94         ORI $s2, $s2, 0xa494
1fc015f0:   16 12 03 8c         BNE $s2, 0x038c
1fc015f4:   00 00 00 00         NOP
1fc015f8:   3c 08 9d 03         LUI $t0, 0x9d03
1fc015fc:   35 08 ef 78         ORI $t0, $t0, 0xef78
1fc01600:   24 09 20 11         ADDIU $t1, $zero, 0x2011
1fc01604:   21 10 20 11         ADDI $s0, $t0, 0x2011
1fc01608:   3c 12 9d 04         LUI $s2, 0x9d04
1fc0160c:   36 52 0f 89         ORI $s2, $s2, 0x0f89
1fc01610:   16 12 03 84         BNE $s2, 0x0384
1fc01614:   00 00 00 00         NOP
1fc01618:   3c 08 00 a0         LUI $t0, 0x00a0
1fc0161c:   35 08 12 4c         ORI $t0, $t0, 0x124c
1fc01620:   24 09 22 53         ADDIU $t1, $zero, 0x2253
1fc01624:   21 10 22 53         ADDI $s0, $t0, 0x2253
1fc01628:   3c 12 00 a0         LUI $s2, 0x00a0
1fc0162c:   36 52 34 9f         ORI $s2, $s2, 0x349f
1fc01630:   16 12 03 7c         BNE $s2, 0x037c
1fc01634:   00 00 00 00         NOP
1fc01638:   3c 08 54 8e         LUI $t0, 0x548e
1fc0163c:   35 08 f2 a6         ORI $t0, $t0, 0xf2a6
1fc01640:   24 09 1c e8         ADDIU $t1, $zero, 0x1ce8
1fc01644:   21 10 1c e8         ADDI $s0, $t0, 0x1ce8
1fc01648:   3c 12 54 8f         LUI $s2, 0x548f
1fc0164c:   36 52 0f 8e         ORI $s2, $s2, 0x0f8e
1fc01650:   16 12 03 74         BNE $s2, 0x0374
1fc01654:   00 00 00 00         NOP
1fc01658:   3c 08 22 67         LUI $t0, 0x2267
1fc0165c:   35 08 66 12         ORI $t0, $t0, 0x6612
1fc01660:   24 09 42 ff         ADDIU $t1, $zero, 0x42ff
1fc01664:   21 10 42 ff         ADDI $s0, $t0, 0x42ff
1fc01668:   3c 12 22 67         LUI $s2, 0x2267
1fc0166c:   36 52 a9 11         ORI $s2, $s2, 0xa911
1fc01670:   16 12 03 6c         BNE $s2, 0x036c
1fc01674:   00 00 00 00         NOP
1fc01678:   3c 08 8f 54         LUI $t0, 0x8f54
1fc0167c:   35 08 1d 96         ORI $t0, $t0, 0x1d96
1fc01680:   34 09 fc e4         ORI $t1, $zero, 0xfce4
1fc01684:   21 10 fc e4         ADDI $s0, $t0, 0xfce4
1fc01688:   3c 12 8f 54         LUI $s2, 0x8f54
1fc0168c:   36 52 1a 7a         ORI $s2, $s2, 0x1a7a
1fc01690:   16 12 03 64         BNE $s2, 0x0364
1fc01694:   00 00 00 00         NOP
1fc01698:   3c 08 48 d6         LUI $t0, 0x48d6
1fc0169c:   35 08 43 e8         ORI $t0, $t0, 0x43e8
1fc016a0:   34 09 ce 9c         ORI $t1, $zero, 0xce9c
1fc016a4:   21 10 ce 9c         ADDI $s0, $t0, 0xce9c
1fc016a8:   3c 12 48 d6         LUI $s2, 0x48d6
1fc016ac:   36 52 12 84         ORI $s2, $s2, 0x1284
1fc016b0:   16 12 03 5c         BNE $s2, 0x035c
1fc016b4:   00 00 00 00         NOP
1fc016b8:   3c 08 3c 3a         LUI $t0, 0x3c3a
1fc016bc:   35 08 67 80         ORI $t0, $t0, 0x6780
1fc016c0:   24 09 06 52         ADDIU $t1, $zero, 0x0652
1fc016c4:   21 10 06 52         ADDI $s0, $t0, 0x0652
1fc016c8:   3c 12 3c 3a         LUI $s2, 0x3c3a
1fc016cc:   36 52 6d d2         ORI $s2, $s2, 0x6dd2
1fc016d0:   16 12 03 54         BNE $s2, 0x0354
1fc016d4:   00 00 00 00         NOP
1fc016d8:   3c 08 93 3f         LUI $t0, 0x933f
1fc016dc:   35 08 29 c2         ORI $t0, $t0, 0x29c2
1fc016e0:   24 09 02 93         ADDIU $t1, $zero, 0x0293
1fc016e4:   21 10 02 93         ADDI $s0, $t0, 0x0293
1fc016e8:   3c 12 93 3f         LUI $s2, 0x933f
1fc016ec:   36 52 2c 55         ORI $s2, $s2, 0x2c55
1fc016f0:   16 12 03 4c         BNE $s2, 0x034c
1fc016f4:   00 00 00 00         NOP
1fc016f8:   3c 08 75 9a         LUI $t0, 0x759a
1fc016fc:   35 08 61 3e         ORI $t0, $t0, 0x613e
1fc01700:   24 09 6b 17         ADDIU $t1, $zero, 0x6b17
1fc01704:   21 10 6b 17         ADDI $s0, $t0, 0x6b17
1fc01708:   3c 12 75 9a         LUI $s2, 0x759a
1fc0170c:   36 52 cc 55         ORI $s2, $s2, 0xcc55
1fc01710:   16 12 03 44         BNE $s2, 0x0344
1fc01714:   00 00 00 00         NOP
1fc01718:   3c 08 2c a8         LUI $t0, 0x2ca8
1fc0171c:   35 08 45 03         ORI $t0, $t0, 0x4503
1fc01720:   24 09 47 30         ADDIU $t1, $zero, 0x4730
1fc01724:   21 10 47 30         ADDI $s0, $t0, 0x4730
1fc01728:   3c 12 2c a8         LUI $s2, 0x2ca8
1fc0172c:   36 52 8c 33         ORI $s2, $s2, 0x8c33
1fc01730:   16 12 03 3c         BNE $s2, 0x033c
1fc01734:   00 00 00 00         NOP
1fc01738:   3c 08 6e c8         LUI $t0, 0x6ec8
1fc0173c:   35 08 e7 70         ORI $t0, $t0, 0xe770
1fc01740:   34 09 f7 21         ORI $t1, $zero, 0xf721
1fc01744:   21 10 f7 21         ADDI $s0, $t0, 0xf721
1fc01748:   3c 12 6e c8         LUI $s2, 0x6ec8
1fc0174c:   36 52 de 91         ORI $s2, $s2, 0xde91
1fc01750:   16 12 03 34         BNE $s2, 0x0334
1fc01754:   00 00 00 00         NOP
1fc01758:   3c 08 22 b5         LUI $t0, 0x22b5
1fc0175c:   35 08 7c 97         ORI $t0, $t0, 0x7c97
1fc01760:   24 09 36 25         ADDIU $t1, $zero, 0x3625
1fc01764:   21 10 36 25         ADDI $s0, $t0, 0x3625
1fc01768:   3c 12 22 b5         LUI $s2, 0x22b5
1fc0176c:   36 52 b2 bc         ORI $s2, $s2, 0xb2bc
1fc01770:   16 12 03 2c         BNE $s2, 0x032c
1fc01774:   00 00 00 00         NOP
1fc01778:   3c 08 05 d4         LUI $t0, 0x05d4
1fc0177c:   35 08 b1 b4         ORI $t0, $t0, 0xb1b4
1fc01780:   34 09 a5 ea         ORI $t1, $zero, 0xa5ea
1fc01784:   21 10 a5 ea         ADDI $s0, $t0, 0xa5ea
1fc01788:   3c 12 05 d4         LUI $s2, 0x05d4
1fc0178c:   36 52 57 9e         ORI $s2, $s2, 0x579e
1fc01790:   16 12 03 24         BNE $s2, 0x0324
1fc01794:   00 00 00 00         NOP
1fc01798:   3c 08 c6 10         LUI $t0, 0xc610
1fc0179c:   35 08 3d e8         ORI $t0, $t0, 0x3de8
1fc017a0:   34 09 b6 2b         ORI $t1, $zero, 0xb62b
1fc017a4:   21 10 b6 2b         ADDI $s0, $t0, 0xb62b
1fc017a8:   3c 12 c6 0f         LUI $s2, 0xc60f
1fc017ac:   36 52 f4 13         ORI $s2, $s2, 0xf413
1fc017b0:   16 12 03 1c         BNE $s2, 0x031c
1fc017b4:   00 00 00 00         NOP
1fc017b8:   3c 08 cc 6c         LUI $t0, 0xcc6c
1fc017bc:   35 08 bc 66         ORI $t0, $t0, 0xbc66
1fc017c0:   24 09 5a 81         ADDIU $t1, $zero, 0x5a81
1fc017c4:   21 10 5a 81         ADDI $s0, $t0, 0x5a81
1fc017c8:   3c 12 cc 6d         LUI $s2, 0xcc6d
1fc017cc:   36 52 16 e7         ORI $s2, $s2, 0x16e7
1fc017d0:   16 12 03 14         BNE $s2, 0x0314
1fc017d4:   00 00 00 00         NOP
1fc017d8:   3c 08 50 5e         LUI $t0, 0x505e
1fc017dc:   35 08 d6 00         ORI $t0, $t0, 0xd600
1fc017e0:   34 09 ae 0a         ORI $t1, $zero, 0xae0a
1fc017e4:   21 10 ae 0a         ADDI $s0, $t0, 0xae0a
1fc017e8:   3c 12 50 5e         LUI $s2, 0x505e
1fc017ec:   36 52 84 0a         ORI $s2, $s2, 0x840a
1fc017f0:   16 12 03 0c         BNE $s2, 0x030c
1fc017f4:   00 00 00 00         NOP
1fc017f8:   3c 08 d9 69         LUI $t0, 0xd969
1fc017fc:   35 08 5b c0         ORI $t0, $t0, 0x5bc0
1fc01800:   34 09 ad 4c         ORI $t1, $zero, 0xad4c
1fc01804:   21 10 ad 4c         ADDI $s0, $t0, 0xad4c
1fc01808:   3c 12 d9 69         LUI $s2, 0xd969
1fc0180c:   36 52 09 0c         ORI $s2, $s2, 0x090c
1fc01810:   16 12 03 04         BNE $s2, 0x0304
1fc01814:   00 00 00 00         NOP
1fc01818:   3c 08 bc f9         LUI $t0, 0xbcf9
1fc0181c:   35 08 a4 0a         ORI $t0, $t0, 0xa40a
1fc01820:   24 09 48 24         ADDIU $t1, $zero, 0x4824
1fc01824:   21 10 48 24         ADDI $s0, $t0, 0x4824
1fc01828:   3c 12 bc f9         LUI $s2, 0xbcf9
1fc0182c:   36 52 ec 2e         ORI $s2, $s2, 0xec2e
1fc01830:   16 12 02 fc         BNE $s2, 0x02fc
1fc01834:   00 00 00 00         NOP
1fc01838:   3c 08 60 e2         LUI $t0, 0x60e2
1fc0183c:   35 08 1e 48         ORI $t0, $t0, 0x1e48
1fc01840:   24 09 4c ad         ADDIU $t1, $zero, 0x4cad
1fc01844:   21 10 4c ad         ADDI $s0, $t0, 0x4cad
1fc01848:   3c 12 60 e2         LUI $s2, 0x60e2
1fc0184c:   36 52 6a f5         ORI $s2, $s2, 0x6af5
1fc01850:   16 12 02 f4         BNE $s2, 0x02f4
1fc01854:   00 00 00 00         NOP
1fc01858:   3c 08 db aa         LUI $t0, 0xdbaa
1fc0185c:   35 08 fa 0a         ORI $t0, $t0, 0xfa0a
1fc01860:   24 09 6a b8         ADDIU $t1, $zero, 0x6ab8
1fc01864:   21 10 6a b8         ADDI $s0, $t0, 0x6ab8
1fc01868:   3c 12 db ab         LUI $s2, 0xdbab
1fc0186c:   36 52 64 c2         ORI $s2, $s2, 0x64c2
1fc01870:   16 12 02 ec         BNE $s2, 0x02ec
1fc01874:   00 00 00 00         NOP
1fc01878:   3c 08 93 a1         LUI $t0, 0x93a1
1fc0187c:   35 08 98 38         ORI $t0, $t0, 0x9838
1fc01880:   24 09 44 6a         ADDIU $t1, $zero, 0x446a
1fc01884:   21 10 44 6a         ADDI $s0, $t0, 0x446a
1fc01888:   3c 12 93 a1         LUI $s2, 0x93a1
1fc0188c:   36 52 dc a2         ORI $s2, $s2, 0xdca2
1fc01890:   16 12 02 e4         BNE $s2, 0x02e4
1fc01894:   00 00 00 00         NOP
1fc01898:   3c 08 a8 15         LUI $t0, 0xa815
1fc0189c:   35 08 32 af         ORI $t0, $t0, 0x32af
1fc018a0:   24 09 3b f0         ADDIU $t1, $zero, 0x3bf0
1fc018a4:   21 10 3b f0         ADDI $s0, $t0, 0x3bf0
1fc018a8:   3c 12 a8 15         LUI $s2, 0xa815
1fc018ac:   36 52 6e 9f         ORI $s2, $s2, 0x6e9f
1fc018b0:   16 12 02 dc         BNE $s2, 0x02dc
1fc018b4:   00 00 00 00         NOP
1fc018b8:   3c 08 95 cf         LUI $t0, 0x95cf
1fc018bc:   35 08 3f 04         ORI $t0, $t0, 0x3f04
1fc018c0:   34 09 b0 07         ORI $t1, $zero, 0xb007
1fc018c4:   21 10 b0 07         ADDI $s0, $t0, 0xb007
1fc018c8:   3c 12 95 ce         LUI $s2, 0x95ce
1fc018cc:   36 52 ef 0b         ORI $s2, $s2, 0xef0b
1fc018d0:   16 12 02 d4         BNE $s2, 0x02d4
1fc018d4:   00 00 00 00         NOP
1fc018d8:   3c 08 24 93         LUI $t0, 0x2493
1fc018dc:   35 08 6e 58         ORI $t0, $t0, 0x6e58
1fc018e0:   34 09 90 42         ORI $t1, $zero, 0x9042
1fc018e4:   21 10 90 42         ADDI $s0, $t0, 0x9042
1fc018e8:   3c 12 24 92         LUI $s2, 0x2492
1fc018ec:   36 52 fe 9a         ORI $s2, $s2, 0xfe9a
1fc018f0:   16 12 02 cc         BNE $s2, 0x02cc
1fc018f4:   00 00 00 00         NOP
1fc018f8:   3c 08 bc bf         LUI $t0, 0xbcbf
1fc018fc:   35 08 db e0         ORI $t0, $t0, 0xdbe0
1fc01900:   34 09 f6 c0         ORI $t1, $zero, 0xf6c0
1fc01904:   21 10 f6 c0         ADDI $s0, $t0, 0xf6c0
1fc01908:   3c 12 bc bf         LUI $s2, 0xbcbf
1fc0190c:   36 52 d2 a0         ORI $s2, $s2, 0xd2a0
1fc01910:   16 12 02 c4         BNE $s2, 0x02c4
1fc01914:   00 00 00 00         NOP
1fc01918:   3c 08 d3 3b         LUI $t0, 0xd33b
1fc0191c:   35 08 01 eb         ORI $t0, $t0, 0x01eb
1fc01920:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01924:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01928:   3c 12 d3 3b         LUI $s2, 0xd33b
1fc0192c:   36 52 01 eb         ORI $s2, $s2, 0x01eb
1fc01930:   16 12 02 bc         BNE $s2, 0x02bc
1fc01934:   00 00 00 00         NOP
1fc01938:   3c 08 e7 7f         LUI $t0, 0xe77f
1fc0193c:   35 08 bd 50         ORI $t0, $t0, 0xbd50
1fc01940:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01944:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01948:   3c 12 e7 7f         LUI $s2, 0xe77f
1fc0194c:   36 52 bd 50         ORI $s2, $s2, 0xbd50
1fc01950:   16 12 02 b4         BNE $s2, 0x02b4
1fc01954:   00 00 00 00         NOP
1fc01958:   3c 08 04 8a         LUI $t0, 0x048a
1fc0195c:   35 08 c1 80         ORI $t0, $t0, 0xc180
1fc01960:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01964:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01968:   3c 12 04 8a         LUI $s2, 0x048a
1fc0196c:   36 52 c1 80         ORI $s2, $s2, 0xc180
1fc01970:   16 12 02 ac         BNE $s2, 0x02ac
1fc01974:   00 00 00 00         NOP
1fc01978:   3c 08 6b 80         LUI $t0, 0x6b80
1fc0197c:   35 08 5e 70         ORI $t0, $t0, 0x5e70
1fc01980:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01984:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01988:   3c 12 6b 80         LUI $s2, 0x6b80
1fc0198c:   36 52 5e 70         ORI $s2, $s2, 0x5e70
1fc01990:   16 12 02 a4         BNE $s2, 0x02a4
1fc01994:   00 00 00 00         NOP
1fc01998:   3c 08 0b f6         LUI $t0, 0x0bf6
1fc0199c:   35 08 25 60         ORI $t0, $t0, 0x2560
1fc019a0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc019a4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc019a8:   3c 12 0b f6         LUI $s2, 0x0bf6
1fc019ac:   36 52 25 60         ORI $s2, $s2, 0x2560
1fc019b0:   16 12 02 9c         BNE $s2, 0x029c
1fc019b4:   00 00 00 00         NOP
1fc019b8:   3c 08 0f 61         LUI $t0, 0x0f61
1fc019bc:   35 08 c1 7a         ORI $t0, $t0, 0xc17a
1fc019c0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc019c4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc019c8:   3c 12 0f 61         LUI $s2, 0x0f61
1fc019cc:   36 52 c1 7a         ORI $s2, $s2, 0xc17a
1fc019d0:   16 12 02 94         BNE $s2, 0x0294
1fc019d4:   00 00 00 00         NOP
1fc019d8:   3c 08 01 29         LUI $t0, 0x0129
1fc019dc:   35 08 01 a0         ORI $t0, $t0, 0x01a0
1fc019e0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc019e4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc019e8:   3c 12 01 29         LUI $s2, 0x0129
1fc019ec:   36 52 01 a0         ORI $s2, $s2, 0x01a0
1fc019f0:   16 12 02 8c         BNE $s2, 0x028c
1fc019f4:   00 00 00 00         NOP
1fc019f8:   3c 08 75 c7         LUI $t0, 0x75c7
1fc019fc:   35 08 1b fc         ORI $t0, $t0, 0x1bfc
1fc01a00:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01a04:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01a08:   3c 12 75 c7         LUI $s2, 0x75c7
1fc01a0c:   36 52 1b fc         ORI $s2, $s2, 0x1bfc
1fc01a10:   16 12 02 84         BNE $s2, 0x0284
1fc01a14:   00 00 00 00         NOP
1fc01a18:   3c 08 33 c0         LUI $t0, 0x33c0
1fc01a1c:   35 08 27 34         ORI $t0, $t0, 0x2734
1fc01a20:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01a24:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01a28:   3c 12 33 c0         LUI $s2, 0x33c0
1fc01a2c:   36 52 27 34         ORI $s2, $s2, 0x2734
1fc01a30:   16 12 02 7c         BNE $s2, 0x027c
1fc01a34:   00 00 00 00         NOP
1fc01a38:   3c 08 ac d9         LUI $t0, 0xacd9
1fc01a3c:   35 08 a7 a0         ORI $t0, $t0, 0xa7a0
1fc01a40:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01a44:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01a48:   3c 12 ac d9         LUI $s2, 0xacd9
1fc01a4c:   36 52 a7 a0         ORI $s2, $s2, 0xa7a0
1fc01a50:   16 12 02 74         BNE $s2, 0x0274
1fc01a54:   00 00 00 00         NOP
1fc01a58:   3c 08 f1 f3         LUI $t0, 0xf1f3
1fc01a5c:   35 08 ef a4         ORI $t0, $t0, 0xefa4
1fc01a60:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01a64:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01a68:   3c 12 f1 f3         LUI $s2, 0xf1f3
1fc01a6c:   36 52 ef a4         ORI $s2, $s2, 0xefa4
1fc01a70:   16 12 02 6c         BNE $s2, 0x026c
1fc01a74:   00 00 00 00         NOP
1fc01a78:   3c 08 b5 81         LUI $t0, 0xb581
1fc01a7c:   35 08 63 f6         ORI $t0, $t0, 0x63f6
1fc01a80:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01a84:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01a88:   3c 12 b5 81         LUI $s2, 0xb581
1fc01a8c:   36 52 63 f6         ORI $s2, $s2, 0x63f6
1fc01a90:   16 12 02 64         BNE $s2, 0x0264
1fc01a94:   00 00 00 00         NOP
1fc01a98:   3c 08 90 eb         LUI $t0, 0x90eb
1fc01a9c:   35 08 90 00         ORI $t0, $t0, 0x9000
1fc01aa0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01aa4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01aa8:   3c 12 90 eb         LUI $s2, 0x90eb
1fc01aac:   36 52 90 00         ORI $s2, $s2, 0x9000
1fc01ab0:   16 12 02 5c         BNE $s2, 0x025c
1fc01ab4:   00 00 00 00         NOP
1fc01ab8:   3c 08 f1 0b         LUI $t0, 0xf10b
1fc01abc:   35 08 0a b0         ORI $t0, $t0, 0x0ab0
1fc01ac0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ac4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ac8:   3c 12 f1 0b         LUI $s2, 0xf10b
1fc01acc:   36 52 0a b0         ORI $s2, $s2, 0x0ab0
1fc01ad0:   16 12 02 54         BNE $s2, 0x0254
1fc01ad4:   00 00 00 00         NOP
1fc01ad8:   3c 08 98 57         LUI $t0, 0x9857
1fc01adc:   35 08 c6 d8         ORI $t0, $t0, 0xc6d8
1fc01ae0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ae4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ae8:   3c 12 98 57         LUI $s2, 0x9857
1fc01aec:   36 52 c6 d8         ORI $s2, $s2, 0xc6d8
1fc01af0:   16 12 02 4c         BNE $s2, 0x024c
1fc01af4:   00 00 00 00         NOP
1fc01af8:   3c 08 0f ae         LUI $t0, 0x0fae
1fc01afc:   35 08 51 4e         ORI $t0, $t0, 0x514e
1fc01b00:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01b04:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01b08:   3c 12 0f ae         LUI $s2, 0x0fae
1fc01b0c:   36 52 51 4e         ORI $s2, $s2, 0x514e
1fc01b10:   16 12 02 44         BNE $s2, 0x0244
1fc01b14:   00 00 00 00         NOP
1fc01b18:   3c 08 02 7a         LUI $t0, 0x027a
1fc01b1c:   35 08 ed ac         ORI $t0, $t0, 0xedac
1fc01b20:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01b24:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01b28:   3c 12 02 7a         LUI $s2, 0x027a
1fc01b2c:   36 52 ed ac         ORI $s2, $s2, 0xedac
1fc01b30:   16 12 02 3c         BNE $s2, 0x023c
1fc01b34:   00 00 00 00         NOP
1fc01b38:   3c 08 98 e5         LUI $t0, 0x98e5
1fc01b3c:   35 08 86 46         ORI $t0, $t0, 0x8646
1fc01b40:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01b44:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01b48:   3c 12 98 e5         LUI $s2, 0x98e5
1fc01b4c:   36 52 86 46         ORI $s2, $s2, 0x8646
1fc01b50:   16 12 02 34         BNE $s2, 0x0234
1fc01b54:   00 00 00 00         NOP
1fc01b58:   3c 08 49 02         LUI $t0, 0x4902
1fc01b5c:   35 08 9d 00         ORI $t0, $t0, 0x9d00
1fc01b60:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01b64:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01b68:   3c 12 49 02         LUI $s2, 0x4902
1fc01b6c:   36 52 9d 00         ORI $s2, $s2, 0x9d00
1fc01b70:   16 12 02 2c         BNE $s2, 0x022c
1fc01b74:   00 00 00 00         NOP
1fc01b78:   3c 08 30 ef         LUI $t0, 0x30ef
1fc01b7c:   35 08 89 dc         ORI $t0, $t0, 0x89dc
1fc01b80:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01b84:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01b88:   3c 12 30 ef         LUI $s2, 0x30ef
1fc01b8c:   36 52 89 dc         ORI $s2, $s2, 0x89dc
1fc01b90:   16 12 02 24         BNE $s2, 0x0224
1fc01b94:   00 00 00 00         NOP
1fc01b98:   3c 08 f0 63         LUI $t0, 0xf063
1fc01b9c:   35 08 c6 b4         ORI $t0, $t0, 0xc6b4
